method,task,regime,budget,split,seed,episodes,stress,success_rate,utility,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,regret,calibration_error,risk_budget,risk_score,accepted,budget_breach,fixed_risk_utility
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,8,96,0.28350000,0.47916667,0.24447084,0.60812900,0.28384230,0.11172101,0.07747042,0.18773200,0.20383100,0.09392485,0.10000000,0.26474585,0,0,0.20967407
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,9,96,0.28350000,0.66666667,0.44351527,0.60899000,0.28459230,0.10660851,0.07429417,0.18821600,0.18163856,0.09442785,0.10000000,0.25370137,0,0,0.40874002
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,tiny_budget,combined_stress,0,96,0.30750000,0.57291667,0.34735962,0.60840000,0.28704750,0.11150631,0.06912373,0.19516800,0.18378152,0.09618895,0.10000000,0.25680840,0,0,0.31256962
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,tiny_budget,combined_stress,1,96,0.30750000,0.58333333,0.35851614,0.60925400,0.28779150,0.11170208,0.06944937,0.19564800,0.18315258,0.08868383,0.10000000,0.25517416,0,0,0.32374749
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,tiny_budget,combined_stress,2,96,0.30750000,0.53125000,0.30162302,0.61010800,0.28853550,0.11377285,0.07101251,0.19612800,0.19013615,0.08918271,0.10000000,0.25967996,0,0,0.26687572
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,tiny_budget,combined_stress,3,96,0.30750000,0.56250000,0.33375524,0.61096200,0.28927950,0.11334362,0.07092565,0.19660800,0.18696971,0.08968159,0.10000000,0.25877377,0,0,0.29902929
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,tiny_budget,combined_stress,4,96,0.30750000,0.58333333,0.35475928,0.61181600,0.29002350,0.11322689,0.07104504,0.19708800,0.18507203,0.09018047,0.10000000,0.25854407,0,0,0.32005468
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,tiny_budget,combined_stress,5,96,0.30750000,0.58333333,0.36076617,0.61267000,0.27876150,0.11327894,0.07133344,0.18956400,0.18514420,0.09043923,0.10000000,0.25394451,0,0,0.32608292
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,tiny_budget,combined_stress,6,96,0.30750000,0.62500000,0.40402655,0.61352400,0.27950550,0.11253721,0.07104033,0.19004400,0.18070902,0.09093811,0.10000000,0.25236182,0,0,0.36936465
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,tiny_budget,combined_stress,7,96,0.30750000,0.62500000,0.40277427,0.61437800,0.28024950,0.11304548,0.07157222,0.19052400,0.18134884,0.09143699,0.10000000,0.25348512,0,0,0.36813372
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,tiny_budget,combined_stress,8,96,0.30750000,0.57291667,0.34588115,0.61523200,0.28099350,0.11511625,0.07313536,0.19100400,0.18833240,0.09193587,0.10000000,0.25799092,0,0,0.31126195
foundation_embedding_filter,contact_grasp_policy,iid_mechanisms,tiny_budget,combined_stress,9,96,0.30750000,0.53125000,0.29702905,0.60207900,0.28173750,0.11687452,0.07449225,0.19148400,0.19460750,0.09243475,0.10000000,0.26476730,0,0,0.26208103
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,large_budget,combined_stress,0,96,0.31292000,0.59375000,0.36082713,0.60033716,0.29295334,0.11462485,0.07361171,0.17595472,0.18764690,0.09641987,0.10000000,0.26709458,0,0,0.32583556
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,large_budget,combined_stress,1,96,0.31292000,0.59375000,0.36074236,0.60126816,0.29376334,0.11517963,0.07419158,0.17647872,0.18834440,0.08896007,0.10000000,0.26623825,0,0,0.32577406
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,large_budget,combined_stress,2,96,0.31292000,0.56250000,0.32599245,0.60219916,0.29457334,0.11667191,0.07539019,0.17700272,0.19284815,0.08950427,0.10000000,0.26949245,0,0,0.29104743
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,large_budget,combined_stress,3,96,0.31292000,0.56250000,0.32462704,0.60313016,0.29538334,0.11722669,0.07597006,0.17752672,0.19354564,0.09004847,0.10000000,0.27071716,0,0,0.28970529
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,large_budget,combined_stress,4,96,0.31292000,0.58333333,0.35147934,0.60406116,0.29619334,0.10915247,0.07565719,0.17805072,0.19122540,0.09059267,0.10000000,0.26456345,0,0,0.31658087
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,large_budget,combined_stress,5,96,0.31292000,0.52083333,0.28334492,0.60499216,0.29700334,0.11158225,0.07747455,0.17857472,0.19953540,0.09113687,0.10000000,0.26984715,0,0,0.24846973
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,large_budget,combined_stress,6,96,0.31292000,0.53125000,0.29310768,0.60592316,0.29781334,0.11182453,0.07784817,0.17909872,0.19896415,0.09168107,0.10000000,0.27039536,0,0,0.25825576
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,large_budget,combined_stress,7,96,0.31292000,0.48958333,0.25639418,0.60685416,0.29862334,0.11362931,0.07124904,0.17962272,0.19473164,0.09222527,0.10000000,0.26676228,0,0,0.22156553
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,large_budget,combined_stress,8,96,0.31292000,0.63541667,0.41082310,0.60778516,0.29943334,0.10980909,0.06894141,0.18014672,0.17766664,0.09276947,0.10000000,0.25851599,0,0,0.37601773
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,large_budget,combined_stress,9,96,0.31292000,0.65625000,0.43745244,0.60871616,0.28823734,0.10928264,0.06886529,0.18067072,0.17525899,0.09307355,0.10000000,0.25266484,0,0,0.40267034
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,medium_budget,combined_stress,0,96,0.33092000,0.52083333,0.28968346,0.60803916,0.29203174,0.11341333,0.07209093,0.18431472,0.19213966,0.09358143,0.10000000,0.26434629,0,0,0.25488444
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,medium_budget,combined_stress,1,96,0.33092000,0.54166667,0.31056410,0.60897716,0.29284774,0.11334733,0.07226266,0.18484272,0.19030490,0.09412975,0.10000000,0.26422721,0,0,0.27578853
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,medium_budget,combined_stress,2,96,0.33092000,0.52083333,0.28693207,0.60991516,0.29366374,0.11453134,0.07325939,0.18537072,0.19354514,0.09467807,0.10000000,0.26681413,0,0,0.25217995
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,medium_budget,combined_stress,3,96,0.33092000,0.59375000,0.36345354,0.61085316,0.29447974,0.11290285,0.07239987,0.18589872,0.18536663,0.09522639,0.10000000,0.26331256,0,0,0.32872487
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,medium_budget,combined_stress,4,96,0.33092000,0.54166667,0.30643701,0.61179116,0.29529574,0.11502436,0.07401534,0.18642672,0.19241312,0.09577471,0.10000000,0.26792898,0,0,0.27173179
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,medium_budget,combined_stress,5,96,0.33092000,0.43750000,0.19530041,0.61272916,0.29611174,0.11870837,0.07666207,0.17895072,0.20580336,0.09632303,0.10000000,0.27592790,0,0,0.16061864
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,medium_budget,combined_stress,6,96,0.33092000,0.64583333,0.41340090,0.59966016,0.29692774,0.11301737,0.07312130,0.17947872,0.18169138,0.09687135,0.10000000,0.26657890,0,0,0.37839241
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,medium_budget,combined_stress,7,96,0.33092000,0.60416667,0.36751254,0.60059816,0.29774374,0.11482638,0.07453053,0.18000672,0.18746912,0.09741967,0.10000000,0.27051882,0,0,0.33252749
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,medium_budget,combined_stress,8,96,0.33092000,0.55208333,0.31177665,0.60153616,0.29855974,0.11694789,0.07614601,0.18053472,0.19451562,0.08996399,0.10000000,0.27305420,0,0,0.27681505
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,medium_budget,combined_stress,9,96,0.33092000,0.50000000,0.25476012,0.60247416,0.29937574,0.11906940,0.07776149,0.18106272,0.20156211,0.09051231,0.10000000,0.27767063,0,0,0.21982197
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,small_budget,combined_stress,0,96,0.35342000,0.61458333,0.38365052,0.60837416,0.29490424,0.11321198,0.07170806,0.19146672,0.18206844,0.09581488,0.10000000,0.26374459,0,0,0.34885988
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,small_budget,combined_stress,1,96,0.35342000,0.53125000,0.29325978,0.60930516,0.29571424,0.11626676,0.07393792,0.19199072,0.19291594,0.09635908,0.10000000,0.27038130,0,0,0.25849241
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,small_budget,combined_stress,2,96,0.35342000,0.54166667,0.30454329,0.61023616,0.29652424,0.11650904,0.07431154,0.18451072,0.19234469,0.09690328,0.10000000,0.27092950,0,0,0.26979919
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,small_budget,combined_stress,3,96,0.35342000,0.44791667,0.20302438,0.61116716,0.29733424,0.11987632,0.07674766,0.18503472,0.20446093,0.09744748,0.10000000,0.27824271,0,0,0.16830356
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,small_budget,combined_stress,4,96,0.35342000,0.41666667,0.16518732,0.59809116,0.29814424,0.12136860,0.07794627,0.18555872,0.20952496,0.09799168,0.10000000,0.28444398,0,0,0.13013960
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,small_budget,combined_stress,5,96,0.35342000,0.45833333,0.20833458,0.59902216,0.29895424,0.12067338,0.07770114,0.18608272,0.20514746,0.09853588,0.10000000,0.28296269,0,0,0.17331013
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,small_budget,combined_stress,6,96,0.35342000,0.45833333,0.20824981,0.59995316,0.29976424,0.12122816,0.07828101,0.18660672,0.20584495,0.09107608,0.10000000,0.28210635,0,0,0.17324863
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,small_budget,combined_stress,7,96,0.35342000,0.52083333,0.27365339,0.60088416,0.30057424,0.11990794,0.07762337,0.18713072,0.19892995,0.09162028,0.10000000,0.27927206,0,0,0.23867550
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,small_budget,combined_stress,8,96,0.35342000,0.58333333,0.34501836,0.60181516,0.30138424,0.11058372,0.07648550,0.18765472,0.19153471,0.09216448,0.10000000,0.27041235,0,0,0.31006374
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,small_budget,combined_stress,9,96,0.35342000,0.54166667,0.29914028,0.60274616,0.30219424,0.11238850,0.07789037,0.18817872,0.19730720,0.09270868,0.10000000,0.27434306,0,0,0.26420893
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,tiny_budget,combined_stress,0,96,0.37742000,0.46875000,0.22158863,0.60958316,0.29900944,0.12069098,0.07669169,0.19137072,0.20190856,0.09860099,0.10000000,0.28015494,0,0,0.18682821
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,tiny_budget,combined_stress,1,96,0.37742000,0.53125000,0.28391536,0.59650016,0.29981344,0.11936653,0.07602969,0.19189072,0.19554859,0.09914107,0.10000000,0.28025850,0,0,0.24882786
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,tiny_budget,combined_stress,2,96,0.37742000,0.48958333,0.23932820,0.59742416,0.30061744,0.12116708,0.07743020,0.19241072,0.20131584,0.09167715,0.10000000,0.28209895,0,0,0.20426381
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,tiny_budget,combined_stress,3,96,0.37742000,0.56250000,0.31587024,0.59834816,0.30142144,0.11953013,0.07656195,0.19293072,0.19312685,0.09221723,0.10000000,0.27857894,0,0,0.28082895
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,tiny_budget,combined_stress,4,96,0.37742000,0.46875000,0.22032299,0.59927216,0.30222544,0.11488919,0.07851347,0.19345072,0.20475761,0.09275731,0.10000000,0.27985751,0,0,0.18530480
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,tiny_budget,combined_stress,5,96,0.37742000,0.55208333,0.30799320,0.60019616,0.30302944,0.11293974,0.07743897,0.19397072,0.19529986,0.09329739,0.10000000,0.27566100,0,0,0.27299810
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,tiny_budget,combined_stress,6,96,0.37742000,0.55208333,0.30663807,0.60112016,0.30383344,0.11349029,0.07801448,0.19449072,0.19599212,0.09383747,0.10000000,0.27687648,0,0,0.27166608
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,tiny_budget,combined_stress,7,96,0.37742000,0.57291667,0.32753928,0.60204416,0.30463744,0.11341584,0.07817748,0.19501072,0.19414687,0.09437755,0.10000000,0.27673897,0,0,0.29259038
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,tiny_budget,combined_stress,8,96,0.37742000,0.54166667,0.29540095,0.60296816,0.30544144,0.11490389,0.07937174,0.19553072,0.18864037,0.09491763,0.10000000,0.27738266,0,0,0.26047515
foundation_embedding_filter,contact_grasp_policy,color_mechanism_confound,tiny_budget,combined_stress,9,96,0.37742000,0.57291667,0.33399360,0.60389216,0.30624544,0.11451695,0.07132449,0.19605072,0.18552638,0.09545771,0.10000000,0.27160616,0,0,0.29909090
foundation_embedding_filter,contact_grasp_policy,material_shift,large_budget,combined_stress,0,96,0.35084000,0.58333333,0.35281593,0.60691532,0.29292767,0.11455749,0.07227327,0.18282144,0.18587358,0.09196015,0.10000000,0.26440820,0,0,0.31798881
foundation_embedding_filter,contact_grasp_policy,material_shift,large_budget,combined_stress,1,96,0.35084000,0.48958333,0.25292061,0.60777632,0.29367767,0.11788249,0.07466577,0.17530144,0.19793739,0.09246315,0.10000000,0.27162922,0,0,0.21811502
foundation_embedding_filter,contact_grasp_policy,material_shift,large_budget,combined_stress,2,96,0.35084000,0.57291667,0.34068338,0.60863732,0.29442767,0.11589499,0.07355202,0.17578544,0.18843245,0.09296615,0.10000000,0.26734974,0,0,0.30589931
foundation_embedding_filter,contact_grasp_policy,material_shift,large_budget,combined_stress,3,96,0.35084000,0.47916667,0.23926731,0.60949832,0.29517767,0.11921999,0.07594452,0.17626944,0.20049626,0.09346915,0.10000000,0.27457076,0,0,0.20450476
foundation_embedding_filter,contact_grasp_policy,material_shift,large_budget,combined_stress,4,96,0.35084000,0.57291667,0.33507109,0.59635232,0.29592767,0.11691999,0.07462452,0.17675344,0.19028285,0.09397215,0.10000000,0.27256185,0,0,0.29997990
foundation_embedding_filter,contact_grasp_policy,material_shift,large_budget,combined_stress,5,96,0.35084000,0.46875000,0.22252686,0.59721332,0.29667767,0.12055749,0.07722327,0.17723744,0.20361541,0.09447515,0.10000000,0.28045938,0,0,0.18745719
foundation_embedding_filter,contact_grasp_policy,material_shift,large_budget,combined_stress,6,96,0.35084000,0.52083333,0.27690512,0.59807432,0.29742767,0.11950749,0.07672827,0.17772144,0.19791672,0.09497815,0.10000000,0.27820940,0,0,0.24185698
foundation_embedding_filter,contact_grasp_policy,material_shift,large_budget,combined_stress,7,96,0.35084000,0.57291667,0.33724476,0.59893532,0.29817767,0.11045349,0.07575303,0.17820544,0.19173779,0.09548115,0.10000000,0.26993401,0,0,0.30221814
foundation_embedding_filter,contact_grasp_policy,material_shift,large_budget,combined_stress,8,96,0.35084000,0.48958333,0.24695686,0.59979632,0.29892767,0.11346599,0.07793928,0.17868944,0.20253285,0.09598415,0.10000000,0.27647853,0,0,0.21195176
foundation_embedding_filter,contact_grasp_policy,material_shift,large_budget,combined_stress,9,96,0.35084000,0.52083333,0.27907879,0.60065732,0.29967767,0.11304099,0.07785678,0.17917344,0.19937166,0.09648715,0.10000000,0.27558155,0,0,0.24409522
foundation_embedding_filter,contact_grasp_policy,material_shift,medium_budget,combined_stress,0,96,0.36884000,0.50000000,0.26053440,0.60635732,0.29693207,0.11712966,0.07453968,0.18646144,0.19650043,0.09250424,0.10000000,0.27285178,0,0,0.22569333
foundation_embedding_filter,contact_grasp_policy,material_shift,medium_budget,combined_stress,1,96,0.36884000,0.60416667,0.37054321,0.60722532,0.29768807,0.11452139,0.07301779,0.18694944,0.18446323,0.09301136,0.10000000,0.26722852,0,0,0.33572384
foundation_embedding_filter,contact_grasp_policy,material_shift,medium_budget,combined_stress,2,96,0.36884000,0.63541667,0.40265486,0.60809332,0.29844407,0.11410061,0.07293965,0.18743744,0.18130729,0.09351848,0.10000000,0.26634076,0,0,0.36785719
foundation_embedding_filter,contact_grasp_policy,material_shift,medium_budget,combined_stress,3,96,0.36884000,0.52083333,0.28049293,0.60896132,0.29920007,0.11805484,0.07574901,0.17992144,0.19591384,0.09402560,0.10000000,0.27492400,0,0,0.24571696
foundation_embedding_filter,contact_grasp_policy,material_shift,medium_budget,combined_stress,4,96,0.36884000,0.64583333,0.40967093,0.59582232,0.29995607,0.11482157,0.07381462,0.18040944,0.18189942,0.09453272,0.10000000,0.27089481,0,0,0.37456649
foundation_embedding_filter,contact_grasp_policy,material_shift,medium_budget,combined_stress,5,96,0.36884000,0.58333333,0.34162908,0.59669032,0.30071207,0.11721330,0.07559274,0.18089744,0.19016223,0.09503984,0.10000000,0.27609555,0,0,0.30654633
foundation_embedding_filter,contact_grasp_policy,material_shift,medium_budget,combined_stress,6,96,0.36884000,0.53125000,0.28471539,0.59755832,0.30146807,0.11929253,0.07716460,0.18138544,0.19715628,0.09554696,0.10000000,0.28061979,0,0,0.24965435
foundation_embedding_filter,contact_grasp_policy,material_shift,medium_budget,combined_stress,7,96,0.36884000,0.54166667,0.29457070,0.59842632,0.30222407,0.11949675,0.07749896,0.18187344,0.19653784,0.09605408,0.10000000,0.28108503,0,0,0.25953136
foundation_embedding_filter,contact_grasp_policy,material_shift,medium_budget,combined_stress,8,96,0.36884000,0.45833333,0.20427251,0.59929432,0.30298007,0.12251348,0.07968957,0.18236144,0.20733814,0.09656120,0.10000000,0.28763877,0,0,0.16925487
