method,split,task,regime,mean_success_rate,ci95_success_rate,mean_causal_mechanism_recall,ci95_causal_mechanism_recall,mean_spurious_dependence_rate,ci95_spurious_dependence_rate,mean_tail_failure_rate,ci95_tail_failure_rate,mean_damage_rate,ci95_damage_rate,mean_selection_cost,ci95_selection_cost,mean_calibration_error,ci95_calibration_error,groups,episodes_per_group
random_selection,combined_stress,contact_grasp_policy,material_shift,0.365646,0.049291,0.312063,0.001178,0.335703,0.000903,0.190537,0.001877,0.107749,0.001514,0.141373,0.000926,0.130244,0.001934,7,84
random_selection,combined_stress,contact_grasp_policy,operator_bias_shift,0.369048,0.041678,0.306712,0.001242,0.342782,0.002879,0.195565,0.001152,0.106758,0.000874,0.143164,0.002012,0.128809,0.000598,7,84
random_selection,combined_stress,contact_grasp_policy,rare_contact_mechanism,0.333333,0.039441,0.307084,0.005269,0.345634,0.000979,0.195049,0.002849,0.110818,0.001694,0.140653,0.001912,0.131907,0.001914,7,84
random_selection,combined_stress,deformable_pull_policy,color_mechanism_confound,0.335034,0.070632,0.318706,0.001331,0.331508,0.001018,0.190888,0.002411,0.105659,0.001614,0.139825,0.002798,0.127458,0.002606,7,84
random_selection,combined_stress,deformable_pull_policy,compound_spurious_shift,0.246599,0.031681,0.302758,0.001319,0.355646,0.001008,0.208183,0.000714,0.111697,0.003009,0.147225,0.002675,0.136610,0.000669,7,84
random_selection,combined_stress,deformable_pull_policy,iid_mechanisms,0.352041,0.022111,0.328047,0.001203,0.320308,0.000922,0.179943,0.000956,0.105651,0.000852,0.135939,0.000642,0.125569,0.000610,7,84
random_selection,combined_stress,deformable_pull_policy,intervention_gap,0.280612,0.048800,0.313081,0.001229,0.352188,0.000941,0.200551,0.003440,0.109547,0.000856,0.143650,0.002883,0.132039,0.000623,7,84
random_selection,combined_stress,deformable_pull_policy,material_shift,0.290816,0.038055,0.325293,0.001203,0.337973,0.003655,0.193142,0.001421,0.111269,0.001149,0.142535,0.000772,0.128102,0.002692,7,84
random_selection,combined_stress,deformable_pull_policy,operator_bias_shift,0.318027,0.023727,0.314101,0.003839,0.344101,0.000970,0.193330,0.000645,0.108845,0.002775,0.141167,0.000522,0.128304,0.002417,7,84
random_selection,combined_stress,deformable_pull_policy,rare_contact_mechanism,0.290816,0.062123,0.316914,0.005249,0.345354,0.003603,0.199392,0.001983,0.112007,0.001838,0.143222,0.002829,0.132597,0.000609,7,84
random_selection,combined_stress,force_limited_twist_policy,color_mechanism_confound,0.380952,0.047765,0.320379,0.003796,0.331212,0.001056,0.187997,0.001897,0.108957,0.001201,0.137778,0.002026,0.125359,0.000702,7,84
random_selection,combined_stress,force_limited_twist_policy,compound_spurious_shift,0.319728,0.035434,0.303110,0.001370,0.357790,0.003883,0.205116,0.000981,0.109291,0.000817,0.147675,0.000677,0.135033,0.002414,7,84
random_selection,combined_stress,force_limited_twist_policy,iid_mechanisms,0.391156,0.050772,0.327943,0.001255,0.316964,0.000960,0.180742,0.003349,0.107167,0.000820,0.135358,0.002300,0.125963,0.000636,7,84
random_selection,combined_stress,force_limited_twist_policy,intervention_gap,0.307823,0.024646,0.304185,0.001280,0.347395,0.003937,0.196074,0.000932,0.108826,0.002225,0.142223,0.000705,0.130301,0.002462,7,84
random_selection,combined_stress,force_limited_twist_policy,material_shift,0.309524,0.028803,0.311468,0.003844,0.338060,0.000960,0.191346,0.000841,0.108585,0.002998,0.141015,0.000557,0.126264,0.001919,7,84
random_selection,combined_stress,force_limited_twist_policy,operator_bias_shift,0.309524,0.037417,0.313742,0.001319,0.342281,0.001008,0.193243,0.000777,0.108900,0.000578,0.140936,0.000454,0.127452,0.000669,7,84
random_selection,combined_stress,force_limited_twist_policy,rare_contact_mechanism,0.282313,0.028219,0.309084,0.004786,0.343077,0.001037,0.196683,0.001350,0.110440,0.002220,0.143828,0.000834,0.131433,0.000689,7,84
random_selection,combined_stress,mobile_place_policy,color_mechanism_confound,0.329932,0.043716,0.300162,0.001293,0.330936,0.003929,0.187471,0.001604,0.107311,0.002771,0.138351,0.000860,0.125649,0.002458,7,84
random_selection,combined_stress,mobile_place_policy,compound_spurious_shift,0.278912,0.043461,0.286910,0.001280,0.357096,0.003937,0.202836,0.001541,0.109330,0.002456,0.144437,0.000902,0.131608,0.001935,7,84
random_selection,combined_stress,mobile_place_policy,iid_mechanisms,0.403061,0.019341,0.309020,0.004918,0.322804,0.000893,0.179374,0.001533,0.106217,0.002412,0.134806,0.000714,0.123568,0.000590,7,84
random_selection,combined_stress,mobile_place_policy,intervention_gap,0.290816,0.057799,0.300097,0.001191,0.350640,0.000912,0.199391,0.001784,0.111488,0.001361,0.144803,0.000776,0.130708,0.002664,7,84
random_selection,combined_stress,mobile_place_policy,material_shift,0.307823,0.050259,0.301692,0.001165,0.331894,0.000893,0.191892,0.001387,0.107601,0.001032,0.141742,0.000594,0.130537,0.000590,7,84
random_selection,combined_stress,mobile_place_policy,operator_bias_shift,0.302721,0.047454,0.302175,0.004873,0.336487,0.000941,0.194214,0.001734,0.111735,0.001397,0.141962,0.000867,0.128549,0.002648,7,84
random_selection,combined_stress,mobile_place_policy,rare_contact_mechanism,0.290816,0.015154,0.294614,0.001267,0.347111,0.000970,0.196382,0.000871,0.108355,0.001979,0.143250,0.000659,0.127805,0.000643,7,84
random_selection,combined_stress,peg_search_policy,color_mechanism_confound,0.348639,0.055244,0.282105,0.001267,0.334146,0.000970,0.188134,0.001306,0.107625,0.003274,0.139087,0.000484,0.125788,0.002417,7,84
random_selection,combined_stress,peg_search_policy,compound_spurious_shift,0.270408,0.042514,0.270477,0.001255,0.359809,0.002876,0.205095,0.001582,0.108791,0.001265,0.146258,0.000812,0.131408,0.000605,7,84
random_selection,combined_stress,peg_search_policy,iid_mechanisms,0.365646,0.044887,0.293483,0.005382,0.319328,0.000874,0.180259,0.001309,0.108692,0.002269,0.136219,0.000606,0.123716,0.000577,7,84
random_selection,combined_stress,peg_search_policy,intervention_gap,0.302721,0.030912,0.279024,0.001165,0.344728,0.000893,0.198158,0.001143,0.108853,0.000958,0.144099,0.000660,0.133767,0.000590,7,84
random_selection,combined_stress,peg_search_policy,material_shift,0.336735,0.047958,0.283868,0.001139,0.336993,0.003688,0.192489,0.001657,0.106745,0.001355,0.142492,0.000889,0.130823,0.000524,7,84
random_selection,combined_stress,peg_search_policy,operator_bias_shift,0.340136,0.046348,0.280805,0.001203,0.338927,0.000922,0.193752,0.003035,0.106493,0.001142,0.138567,0.000749,0.129306,0.000610,7,84
random_selection,combined_stress,peg_search_policy,rare_contact_mechanism,0.326531,0.036311,0.279806,0.001242,0.345897,0.000951,0.197871,0.001392,0.107560,0.001156,0.144296,0.002054,0.129497,0.000630,7,84
random_selection,heldout_mechanism,contact_grasp_policy,color_mechanism_confound,0.414966,0.026176,0.316464,0.001331,0.317791,0.001018,0.183179,0.002116,0.103298,0.000881,0.134902,0.002534,0.122038,0.002606,7,84
random_selection,heldout_mechanism,contact_grasp_policy,compound_spurious_shift,0.314626,0.037367,0.301531,0.001319,0.342691,0.001008,0.199101,0.002653,0.107739,0.002288,0.140642,0.002892,0.129424,0.002400,7,84
random_selection,heldout_mechanism,contact_grasp_policy,iid_mechanisms,0.457483,0.018257,0.324397,0.001203,0.305534,0.000922,0.171839,0.002146,0.102014,0.000686,0.130056,0.000590,0.119429,0.000610,7,84
random_selection,heldout_mechanism,contact_grasp_policy,intervention_gap,0.389456,0.038006,0.310359,0.001229,0.338111,0.000941,0.191711,0.002860,0.106287,0.000936,0.138198,0.002617,0.126374,0.000623,7,84
random_selection,heldout_mechanism,contact_grasp_policy,material_shift,0.403061,0.019341,0.321882,0.001203,0.325095,0.002891,0.183933,0.000865,0.107617,0.000811,0.136705,0.000670,0.123255,0.002682,7,84
random_selection,heldout_mechanism,contact_grasp_policy,operator_bias_shift,0.358844,0.054705,0.311434,0.003839,0.330066,0.000970,0.186561,0.001360,0.107099,0.003381,0.136424,0.000536,0.122668,0.002417,7,84
random_selection,heldout_mechanism,contact_grasp_policy,rare_contact_mechanism,0.389456,0.053817,0.314159,0.005249,0.331253,0.003603,0.190840,0.001679,0.108952,0.001512,0.138999,0.002461,0.126916,0.000609,7,84
random_selection,heldout_mechanism,deformable_pull_policy,color_mechanism_confound,0.365646,0.027756,0.332723,0.001357,0.316856,0.003577,0.181688,0.001775,0.107402,0.000846,0.133757,0.000770,0.120062,0.000635,7,84
random_selection,heldout_mechanism,deformable_pull_policy,compound_spurious_shift,0.290816,0.037019,0.316215,0.001344,0.347434,0.002851,0.198713,0.003277,0.109667,0.000935,0.139597,0.001988,0.126751,0.001901,7,84
random_selection,heldout_mechanism,deformable_pull_policy,iid_mechanisms,0.397959,0.037019,0.340904,0.001229,0.304785,0.003642,0.174220,0.001304,0.106686,0.001089,0.132568,0.000778,0.119866,0.002451,7,84
random_selection,heldout_mechanism,deformable_pull_policy,intervention_gap,0.285714,0.024944,0.318584,0.004856,0.336295,0.000960,0.192352,0.000861,0.109847,0.002603,0.139297,0.000597,0.124940,0.002422,7,84
random_selection,heldout_mechanism,deformable_pull_policy,material_shift,0.350340,0.050881,0.322382,0.001229,0.322631,0.000941,0.187143,0.001380,0.106425,0.002643,0.139148,0.000599,0.121378,0.000623,7,84
random_selection,heldout_mechanism,deformable_pull_policy,operator_bias_shift,0.307823,0.016443,0.322100,0.004830,0.330081,0.002865,0.190390,0.002832,0.109937,0.002739,0.135929,0.001909,0.125914,0.001963,7,84
random_selection,heldout_mechanism,deformable_pull_policy,rare_contact_mechanism,0.343537,0.046786,0.318120,0.001331,0.327954,0.001018,0.190947,0.001862,0.106851,0.002678,0.138531,0.002574,0.126756,0.001904,7,84
random_selection,heldout_mechanism,force_limited_twist_policy,color_mechanism_confound,0.389456,0.053333,0.327833,0.001408,0.318651,0.001075,0.184347,0.001955,0.107152,0.001577,0.137860,0.000985,0.120504,0.002369,7,84
random_selection,heldout_mechanism,force_limited_twist_policy,compound_spurious_shift,0.301020,0.041899,0.307717,0.001395,0.343094,0.003558,0.197290,0.001334,0.107425,0.001154,0.140888,0.000870,0.129864,0.000655,7,84
random_selection,heldout_mechanism,force_limited_twist_policy,iid_mechanisms,0.409864,0.067137,0.331950,0.001280,0.303533,0.000979,0.176150,0.001481,0.104491,0.000944,0.134758,0.000368,0.118227,0.000649,7,84
random_selection,heldout_mechanism,force_limited_twist_policy,intervention_gap,0.404762,0.044969,0.312272,0.001306,0.331879,0.000999,0.188752,0.002195,0.104102,0.001090,0.136020,0.000777,0.125715,0.002617,7,84
random_selection,heldout_mechanism,force_limited_twist_policy,material_shift,0.357143,0.023882,0.322575,0.005269,0.324809,0.000979,0.186018,0.002478,0.109987,0.000704,0.134528,0.002063,0.125511,0.000649,7,84
random_selection,heldout_mechanism,force_limited_twist_policy,operator_bias_shift,0.377551,0.039347,0.322039,0.004795,0.323492,0.001027,0.186680,0.001386,0.109364,0.001141,0.137413,0.000768,0.124062,0.000682,7,84
random_selection,heldout_mechanism,force_limited_twist_policy,rare_contact_mechanism,0.363946,0.030062,0.322021,0.001383,0.327768,0.001056,0.189972,0.002993,0.108491,0.000811,0.136773,0.002462,0.122415,0.000702,7,84
random_selection,heldout_mechanism,mobile_place_policy,color_mechanism_confound,0.340136,0.029187,0.308612,0.001319,0.315999,0.001008,0.183029,0.002270,0.104755,0.001131,0.133323,0.000861,0.120253,0.002400,7,84
random_selection,heldout_mechanism,mobile_place_policy,compound_spurious_shift,0.243197,0.030062,0.294800,0.001306,0.341739,0.000999,0.198321,0.002499,0.108536,0.001162,0.139588,0.000821,0.127069,0.002404,7,84
random_selection,heldout_mechanism,mobile_place_policy,iid_mechanisms,0.416667,0.023882,0.314024,0.003869,0.305282,0.003990,0.176368,0.002562,0.105295,0.003149,0.131450,0.002457,0.117551,0.000539,7,84
random_selection,heldout_mechanism,mobile_place_policy,intervention_gap,0.335034,0.060767,0.302320,0.005320,0.331033,0.000931,0.192798,0.002045,0.109418,0.001770,0.140895,0.000924,0.123267,0.000617,7,84
random_selection,heldout_mechanism,mobile_place_policy,material_shift,0.384354,0.054772,0.309223,0.001191,0.321412,0.000912,0.183003,0.001592,0.105435,0.001198,0.135590,0.000682,0.124753,0.000604,7,84
random_selection,heldout_mechanism,mobile_place_policy,operator_bias_shift,0.389456,0.042817,0.306896,0.001255,0.327328,0.003952,0.189417,0.001284,0.105964,0.000923,0.138877,0.001836,0.123668,0.000572,7,84
random_selection,heldout_mechanism,mobile_place_policy,rare_contact_mechanism,0.358844,0.035066,0.301688,0.003829,0.331141,0.003609,0.187162,0.001801,0.108205,0.003217,0.135811,0.000540,0.125134,0.002670,7,84
random_selection,heldout_mechanism,peg_search_policy,color_mechanism_confound,0.345238,0.047219,0.294110,0.005259,0.322029,0.000989,0.183803,0.003338,0.108396,0.003350,0.133748,0.001881,0.123430,0.001911,7,84
random_selection,heldout_mechanism,peg_search_policy,compound_spurious_shift,0.261905,0.053159,0.277349,0.003834,0.345557,0.003616,0.198211,0.002460,0.110299,0.003655,0.139546,0.000383,0.128735,0.002675,7,84
random_selection,heldout_mechanism,peg_search_policy,iid_mechanisms,0.418367,0.052529,0.306615,0.001165,0.306340,0.000893,0.177038,0.002164,0.106653,0.000972,0.133169,0.002897,0.116190,0.000590,7,84
random_selection,heldout_mechanism,peg_search_policy,intervention_gap,0.311224,0.039907,0.287089,0.001191,0.334800,0.000912,0.191641,0.001003,0.108504,0.000754,0.138958,0.000495,0.128329,0.000604,7,84
random_selection,heldout_mechanism,peg_search_policy,material_shift,0.375850,0.046348,0.288092,0.001165,0.322471,0.004006,0.182835,0.001250,0.104659,0.002038,0.135124,0.000547,0.123392,0.000526,7,84
random_selection,heldout_mechanism,peg_search_policy,operator_bias_shift,0.350340,0.058689,0.293653,0.001229,0.325727,0.003967,0.185934,0.001873,0.108310,0.001388,0.135800,0.000785,0.126208,0.000559,7,84
random_selection,heldout_mechanism,peg_search_policy,rare_contact_mechanism,0.345238,0.040734,0.285860,0.004847,0.331031,0.000970,0.187436,0.001231,0.109025,0.002892,0.136904,0.000645,0.124119,0.002632,7,84
random_selection,heldout_object,contact_grasp_policy,color_mechanism_confound,0.431973,0.028219,0.321630,0.001293,0.308663,0.000989,0.177546,0.000881,0.103145,0.000761,0.132666,0.000593,0.116905,0.000656,7,84
random_selection,heldout_object,contact_grasp_policy,compound_spurious_shift,0.370748,0.044804,0.307538,0.001280,0.334193,0.000979,0.192756,0.001075,0.106059,0.000785,0.138434,0.000503,0.123577,0.000649,7,84
random_selection,heldout_object,contact_grasp_policy,iid_mechanisms,0.457483,0.039063,0.325586,0.003880,0.301999,0.002902,0.169665,0.002772,0.104046,0.003149,0.128288,0.000540,0.115826,0.000559,7,84
random_selection,heldout_object,contact_grasp_policy,intervention_gap,0.324830,0.052352,0.319149,0.001191,0.331701,0.000912,0.190516,0.001712,0.109940,0.001336,0.138590,0.000793,0.123095,0.002664,7,84
random_selection,heldout_object,contact_grasp_policy,material_shift,0.428571,0.054365,0.320425,0.001165,0.312714,0.000893,0.180239,0.002070,0.103984,0.001660,0.134501,0.000996,0.122761,0.000590,7,84
random_selection,heldout_object,contact_grasp_policy,operator_bias_shift,0.386054,0.039721,0.317622,0.005310,0.318274,0.000941,0.184390,0.001194,0.108510,0.002061,0.135739,0.000624,0.119146,0.001924,7,84
random_selection,heldout_object,contact_grasp_policy,rare_contact_mechanism,0.408163,0.025820,0.315675,0.001267,0.322817,0.003944,0.185662,0.000765,0.104703,0.000660,0.137207,0.000599,0.121111,0.000578,7,84
random_selection,heldout_object,deformable_pull_policy,color_mechanism_confound,0.346939,0.032375,0.333241,0.001319,0.312609,0.001008,0.179653,0.001363,0.105986,0.001161,0.132899,0.000804,0.117159,0.000669,7,84
random_selection,heldout_object,deformable_pull_policy,compound_spurious_shift,0.312925,0.030852,0.317573,0.001306,0.336957,0.000999,0.193182,0.001100,0.107426,0.000937,0.137607,0.000679,0.123024,0.000663,7,84
random_selection,heldout_object,deformable_pull_policy,iid_mechanisms,0.377551,0.023727,0.335158,0.001191,0.295840,0.000912,0.172230,0.002761,0.103153,0.002392,0.128594,0.000629,0.116042,0.000604,7,84
random_selection,heldout_object,deformable_pull_policy,intervention_gap,0.352041,0.039721,0.320439,0.003859,0.326190,0.000931,0.190341,0.001427,0.108338,0.002921,0.139400,0.000754,0.121468,0.000617,7,84
random_selection,heldout_object,deformable_pull_policy,material_shift,0.321429,0.040092,0.332283,0.001191,0.316846,0.000912,0.183146,0.001274,0.107446,0.001015,0.135079,0.000655,0.123142,0.000604,7,84
random_selection,heldout_object,deformable_pull_policy,operator_bias_shift,0.377551,0.054297,0.330500,0.001255,0.318025,0.002876,0.185706,0.003046,0.106830,0.001224,0.134697,0.002659,0.122253,0.000605,7,84
random_selection,heldout_object,deformable_pull_policy,rare_contact_mechanism,0.335034,0.044804,0.324133,0.001293,0.320968,0.002865,0.185460,0.001201,0.105389,0.000861,0.135745,0.000540,0.119696,0.000624,7,84
random_selection,heldout_object,force_limited_twist_policy,color_mechanism_confound,0.437075,0.034427,0.331211,0.003801,0.309785,0.001047,0.176897,0.001714,0.106515,0.001173,0.130947,0.000863,0.117858,0.000695,7,84
random_selection,heldout_object,force_limited_twist_policy,compound_spurious_shift,0.341837,0.030429,0.314222,0.001357,0.338288,0.003891,0.196446,0.002014,0.107882,0.000965,0.139037,0.002485,0.125416,0.002649,7,84
random_selection,heldout_object,force_limited_twist_policy,iid_mechanisms,0.425170,0.053333,0.331351,0.001242,0.301975,0.000951,0.173873,0.001333,0.101934,0.000952,0.133040,0.000531,0.114853,0.000630,7,84
random_selection,heldout_object,force_limited_twist_policy,intervention_gap,0.382653,0.048419,0.321561,0.001267,0.325731,0.000970,0.189957,0.001048,0.107285,0.000709,0.138477,0.002320,0.123781,0.000643,7,84
random_selection,heldout_object,force_limited_twist_policy,material_shift,0.362245,0.039721,0.328477,0.001242,0.314405,0.003635,0.182149,0.003288,0.107048,0.000840,0.132733,0.001940,0.121816,0.000576,7,84
random_selection,heldout_object,force_limited_twist_policy,operator_bias_shift,0.394558,0.043333,0.328726,0.001306,0.323968,0.000999,0.185841,0.001653,0.108286,0.001355,0.137035,0.000874,0.122077,0.000663,7,84
random_selection,heldout_object,force_limited_twist_policy,rare_contact_mechanism,0.350340,0.041944,0.317175,0.001344,0.323024,0.001027,0.188518,0.001220,0.106613,0.002975,0.137794,0.001933,0.124870,0.000682,7,84
random_selection,heldout_object,mobile_place_policy,color_mechanism_confound,0.391156,0.043333,0.317109,0.001280,0.309448,0.000979,0.181653,0.001661,0.105947,0.001360,0.135874,0.000872,0.119150,0.000649,7,84
