method,task,regime,budget,split,seed,episodes,stress,success_rate,utility,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,regret,calibration_error,stress_axis,stress_level
interventional_mechanism_value_selector_v5,peg_search_policy,operator_bias_2,small_budget,combined_stress,4,96,0.41983333,0.68750000,0.63491041,0.73243433,0.11430369,0.07246054,0.04638310,0.17245333,0.11204393,0.05742741,operator_bias,2
interventional_mechanism_value_selector_v5,peg_search_policy,operator_bias_2,small_budget,combined_stress,5,96,0.41983333,0.66666667,0.61385911,0.73338633,0.11513169,0.07365300,0.04738855,0.17298933,0.10528965,0.05798397,operator_bias,2
interventional_mechanism_value_selector_v5,peg_search_policy,operator_bias_2,small_budget,combined_stress,6,96,0.41983333,0.78125000,0.73615332,0.73433833,0.11595969,0.07078297,0.04571275,0.17352533,0.09204663,0.05053653,operator_bias,2
interventional_mechanism_value_selector_v5,peg_search_policy,operator_bias_2,small_budget,combined_stress,7,96,0.41983333,0.75000000,0.70733394,0.73529033,0.11678769,0.06428393,0.04644421,0.17406133,0.09608587,0.05109309,operator_bias,2
interventional_mechanism_value_selector_v5,peg_search_policy,operator_bias_2,small_budget,combined_stress,8,96,0.41983333,0.68750000,0.63916867,0.73624233,0.11761569,0.06672640,0.04827467,0.17459733,0.10441160,0.05164965,operator_bias,2
interventional_mechanism_value_selector_v5,peg_search_policy,operator_bias_2,small_budget,combined_stress,9,96,0.41983333,0.73958333,0.69341324,0.73719433,0.11844369,0.06573136,0.04783637,0.17513333,0.09878107,0.05220621,operator_bias,2
interventional_mechanism_value_selector_v5,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,0,96,0.42383333,0.77083333,0.72597148,0.75248733,0.11803937,0.07412650,0.04321030,0.17432133,0.09911987,0.05360612,operator_bias,2
interventional_mechanism_value_selector_v5,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,1,96,0.42383333,0.62500000,0.56564232,0.73946733,0.11889737,0.07909010,0.04671256,0.17487733,0.11818209,0.05418328,operator_bias,2
interventional_mechanism_value_selector_v5,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,2,96,0.42383333,0.67708333,0.61983546,0.74045433,0.11975537,0.07811620,0.04629607,0.17543333,0.11257779,0.05476044,operator_bias,2
interventional_mechanism_value_selector_v5,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,3,96,0.42383333,0.64583333,0.58500328,0.74144133,0.12061337,0.07964231,0.04752958,0.17598933,0.11712349,0.05533760,operator_bias,2
interventional_mechanism_value_selector_v5,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,4,96,0.42383333,0.66666667,0.60581192,0.74242833,0.12147137,0.07960591,0.04773184,0.17654533,0.11532543,0.05591476,operator_bias,2
interventional_mechanism_value_selector_v5,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,5,96,0.42383333,0.70833333,0.65721662,0.74341533,0.11032337,0.07848829,0.04727812,0.17710133,0.10041724,0.05625180,operator_bias,2
interventional_mechanism_value_selector_v5,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,6,96,0.42383333,0.70833333,0.65576894,0.74440233,0.11118137,0.07907689,0.04789288,0.17765733,0.10115668,0.05682896,operator_bias,2
interventional_mechanism_value_selector_v5,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,7,96,0.42383333,0.65625000,0.60020118,0.74538933,0.11203937,0.08122800,0.04953889,0.17020933,0.10823988,0.05740612,operator_bias,2
interventional_mechanism_value_selector_v5,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,8,96,0.42383333,0.63541667,0.57649716,0.74637633,0.11289737,0.08244160,0.05056615,0.17076533,0.11151682,0.05798328,operator_bias,2
interventional_mechanism_value_selector_v5,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,9,96,0.42383333,0.70833333,0.65422728,0.74736333,0.11375537,0.08084270,0.04973716,0.17132133,0.10337502,0.05055644,operator_bias,2
interventional_mechanism_value_selector_v5,mobile_place_policy,operator_bias_2,small_budget,combined_stress,0,96,0.42050000,0.68750000,0.64005426,0.74006167,0.12191630,0.07084182,0.04189500,0.17433600,0.10630928,0.05227033,operator_bias,2
interventional_mechanism_value_selector_v5,mobile_place_policy,operator_bias_2,small_budget,combined_stress,1,96,0.42050000,0.61458333,0.56647868,0.74102767,0.11075030,0.07314901,0.04369695,0.17488000,0.11534660,0.05259501,operator_bias,2
interventional_mechanism_value_selector_v5,mobile_place_policy,operator_bias_2,small_budget,combined_stress,2,96,0.42050000,0.72916667,0.68747168,0.74199367,0.11159030,0.07028743,0.04202987,0.17542400,0.10211406,0.05315981,operator_bias,2
interventional_mechanism_value_selector_v5,mobile_place_policy,operator_bias_2,small_budget,combined_stress,3,96,0.42050000,0.69791667,0.65267034,0.74295967,0.11243030,0.07180085,0.04325030,0.17596800,0.10664403,0.05372461,operator_bias,2
interventional_mechanism_value_selector_v5,mobile_place_policy,operator_bias_2,small_budget,combined_stress,4,96,0.42050000,0.68750000,0.64012534,0.74392567,0.11327030,0.07268927,0.04405822,0.17651200,0.10863649,0.05428941,operator_bias,2
interventional_mechanism_value_selector_v5,mobile_place_policy,operator_bias_2,small_budget,combined_stress,5,96,0.42050000,0.73958333,0.69126220,0.73088467,0.11411030,0.07170269,0.04362865,0.17705600,0.10357674,0.05485421,operator_bias,2
interventional_mechanism_value_selector_v5,mobile_place_policy,operator_bias_2,small_budget,combined_stress,6,96,0.42050000,0.76041667,0.71210170,0.73185067,0.11495030,0.07165361,0.04381782,0.17760000,0.10176295,0.05541901,operator_bias,2
interventional_mechanism_value_selector_v5,mobile_place_policy,operator_bias_2,small_budget,combined_stress,7,96,0.42050000,0.66666667,0.61205213,0.73281667,0.11579030,0.07504203,0.04627575,0.17014000,0.11390542,0.05598381,operator_bias,2
interventional_mechanism_value_selector_v5,mobile_place_policy,operator_bias_2,small_budget,combined_stress,8,96,0.42050000,0.66666667,0.61063529,0.73378267,0.11663030,0.07561795,0.04687742,0.17068400,0.11462913,0.05654861,operator_bias,2
interventional_mechanism_value_selector_v5,mobile_place_policy,operator_bias_2,small_budget,combined_stress,9,96,0.42050000,0.71875000,0.66485929,0.73474867,0.11747030,0.07463137,0.04644785,0.17122800,0.10900910,0.05711341,operator_bias,2
interventional_mechanism_value_selector_v5,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,0,96,0.42283333,0.72916667,0.67738588,0.74397233,0.11812245,0.07411565,0.04842314,0.17517733,0.10005856,0.05624378,operator_bias,2
interventional_mechanism_value_selector_v5,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,1,96,0.42283333,0.71875000,0.66476889,0.74498733,0.11900445,0.07503367,0.04926160,0.17574933,0.10208773,0.05683742,operator_bias,2
interventional_mechanism_value_selector_v5,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,2,96,0.42283333,0.69791667,0.64758702,0.74600233,0.11988645,0.07626419,0.04230231,0.17632133,0.10538565,0.05743106,operator_bias,2
interventional_mechanism_value_selector_v5,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,3,96,0.42283333,0.63541667,0.57932920,0.74701733,0.12076845,0.07874470,0.04417201,0.17689333,0.11375857,0.05802470,operator_bias,2
interventional_mechanism_value_selector_v5,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,4,96,0.42283333,0.67708333,0.62363368,0.74803233,0.12165045,0.07810022,0.04397922,0.17746533,0.10944399,0.05061434,operator_bias,2
interventional_mechanism_value_selector_v5,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,5,96,0.42283333,0.80208333,0.76142127,0.74904733,0.11052645,0.07449951,0.04189295,0.17803733,0.09441177,0.05096786,operator_bias,2
interventional_mechanism_value_selector_v5,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,6,96,0.42283333,0.72916667,0.68355604,0.75006233,0.11140845,0.07729252,0.04396890,0.17060533,0.10405344,0.05156150,operator_bias,2
interventional_mechanism_value_selector_v5,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,7,96,0.42283333,0.70833333,0.65672375,0.73707033,0.11229045,0.07852304,0.04501361,0.17117733,0.10791164,0.05215514,operator_bias,2
interventional_mechanism_value_selector_v5,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,8,96,0.42283333,0.68750000,0.63297859,0.73808533,0.11317245,0.07975355,0.04605832,0.17174933,0.11120956,0.05274878,operator_bias,2
interventional_mechanism_value_selector_v5,force_limited_twist_policy,operator_bias_2,small_budget,combined_stress,9,96,0.42283333,0.61458333,0.55359260,0.73910033,0.11405445,0.08254657,0.04813427,0.17232133,0.12085123,0.05334242,operator_bias,2
oracle_interventional_selector,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,0,96,0.42116667,0.81250000,0.86791452,0.85267300,0.05759769,0.04682771,0.02833042,0.14806267,0.04403964,0.02999862,operator_bias,2
oracle_interventional_selector,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,1,96,0.42116667,0.81250000,0.86352367,0.83955500,0.05837169,0.04735712,0.02888412,0.14856267,0.04526595,0.03051810,operator_bias,2
oracle_interventional_selector,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,2,96,0.42116667,0.81250000,0.86221996,0.84044400,0.05914569,0.04788654,0.02943781,0.14906267,0.04593199,0.03103758,operator_bias,2
oracle_interventional_selector,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,3,96,0.42116667,0.85416667,0.90542892,0.84133300,0.05991969,0.04716595,0.02916651,0.14956267,0.04152302,0.03155706,operator_bias,2
oracle_interventional_selector,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,4,96,0.42116667,0.83333333,0.88912806,0.84222200,0.04868769,0.04786413,0.02988923,0.14205867,0.04415891,0.03183642,operator_bias,2
oracle_interventional_selector,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,5,96,0.42116667,0.81250000,0.86556802,0.84311100,0.04946169,0.04901854,0.03085542,0.14255867,0.04736245,0.03235590,operator_bias,2
oracle_interventional_selector,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,6,96,0.42116667,0.77083333,0.81975164,0.84400000,0.05023569,0.05079796,0.03223412,0.14305867,0.05310348,0.03287538,operator_bias,2
oracle_interventional_selector,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,7,96,0.42116667,0.84375000,0.89634510,0.84488900,0.05100969,0.04913987,0.03134407,0.14355867,0.04488827,0.03339486,operator_bias,2
oracle_interventional_selector,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,8,96,0.42116667,0.83333333,0.88651453,0.84577800,0.05178369,0.04998178,0.03210401,0.14405867,0.03681805,0.03391434,operator_bias,2
oracle_interventional_selector,contact_grasp_policy,operator_bias_2,small_budget,combined_stress,9,96,0.42116667,0.82291667,0.88064593,0.84666700,0.05255769,0.05082369,0.02485996,0.14455867,0.03875284,0.03443382,operator_bias,2
oracle_interventional_selector,peg_search_policy,operator_bias_2,small_budget,combined_stress,0,96,0.41983333,0.76041667,0.81643483,0.84805133,0.05217804,0.04750827,0.02833520,0.14192933,0.04920645,0.03035689,operator_bias,2
oracle_interventional_selector,peg_search_policy,operator_bias_2,small_budget,combined_stress,1,96,0.41983333,0.77083333,0.82629014,0.84891933,0.05293404,0.04771249,0.02866956,0.14241733,0.04858801,0.03086401,operator_bias,2
oracle_interventional_selector,peg_search_policy,operator_bias_2,small_budget,combined_stress,2,96,0.41983333,0.84375000,0.90291446,0.84978733,0.05369004,0.04604172,0.02776642,0.14290533,0.04035706,0.03137113,operator_bias,2
oracle_interventional_selector,peg_search_policy,operator_bias_2,small_budget,combined_stress,3,96,0.41983333,0.82291667,0.87629812,0.83664833,0.05444604,0.04718345,0.02871954,0.14339333,0.04410515,0.03187825,operator_bias,2
oracle_interventional_selector,peg_search_policy,operator_bias_2,small_budget,combined_stress,4,96,0.41983333,0.73958333,0.78599994,0.83751633,0.05520204,0.05020018,0.03091015,0.14388133,0.05490545,0.03238537,operator_bias,2
oracle_interventional_selector,peg_search_policy,operator_bias_2,small_budget,combined_stress,5,96,0.41983333,0.82291667,0.87375241,0.83838433,0.05595804,0.04821691,0.02980076,0.14436933,0.04540575,0.03289249,operator_bias,2
oracle_interventional_selector,peg_search_policy,operator_bias_2,small_budget,combined_stress,6,96,0.41983333,0.87500000,0.93408177,0.83925233,0.05671404,0.03916713,0.02882988,0.14485733,0.03923207,0.03339961,operator_bias,2
oracle_interventional_selector,peg_search_policy,operator_bias_2,small_budget,combined_stress,7,96,0.41983333,0.82291667,0.87716808,0.84012033,0.05747004,0.04124636,0.03040174,0.14534533,0.04622612,0.03390673,operator_bias,2
oracle_interventional_selector,peg_search_policy,operator_bias_2,small_budget,combined_stress,8,96,0.41983333,0.84375000,0.89815156,0.84098833,0.05822604,0.04113809,0.03052985,0.14583333,0.04433892,0.03441385,operator_bias,2
oracle_interventional_selector,peg_search_policy,operator_bias_2,small_budget,combined_stress,9,96,0.41983333,0.79166667,0.84123787,0.84185633,0.05898204,0.04321732,0.03210172,0.14632133,0.05133298,0.03492097,operator_bias,2
oracle_interventional_selector,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,0,96,0.42383333,0.81250000,0.86314800,0.85456633,0.05626900,0.05836522,0.02655076,0.14403333,0.04147636,0.03479871,operator_bias,2
oracle_interventional_selector,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,1,96,0.42383333,0.76041667,0.80618289,0.85546933,0.05705500,0.06046559,0.02814443,0.14454133,0.04849664,0.03532643,operator_bias,2
oracle_interventional_selector,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,2,96,0.42383333,0.81250000,0.86646083,0.85637233,0.05784100,0.05143696,0.02719536,0.14504933,0.04234917,0.03585415,operator_bias,2
oracle_interventional_selector,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,3,96,0.42383333,0.83333333,0.88739288,0.85727533,0.05862700,0.05134983,0.02734528,0.14555733,0.04048819,0.03638187,operator_bias,2
oracle_interventional_selector,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,4,96,0.42383333,0.78125000,0.83170841,0.85817833,0.05941300,0.05345019,0.02893895,0.14606533,0.04750846,0.02890559,operator_bias,2
oracle_interventional_selector,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,5,96,0.42383333,0.73958333,0.78587147,0.85908133,0.06019900,0.05523806,0.03032637,0.14657333,0.05325999,0.02943331,operator_bias,2
oracle_interventional_selector,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,6,96,0.42383333,0.73958333,0.78719847,0.84597733,0.04897900,0.05531970,0.03064530,0.14708133,0.05392914,0.02972091,operator_bias,2
oracle_interventional_selector,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,7,96,0.42383333,0.79166667,0.84151503,0.84688033,0.04976500,0.05429507,0.03017647,0.14758933,0.04826192,0.03024863,operator_bias,2
oracle_interventional_selector,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,8,96,0.42383333,0.87500000,0.92921609,0.84778333,0.05055100,0.05233294,0.02908889,0.14809733,0.03878844,0.03077635,operator_bias,2
oracle_interventional_selector,deformable_pull_policy,operator_bias_2,small_budget,combined_stress,9,96,0.42383333,0.83333333,0.88337914,0.84868633,0.05133700,0.05412081,0.03047631,0.14860533,0.04453996,0.03130407,operator_bias,2
oracle_interventional_selector,mobile_place_policy,operator_bias_2,small_budget,combined_stress,0,96,0.42050000,0.72916667,0.76759654,0.84243467,0.06047686,0.05526112,0.03342425,0.14421600,0.05889474,0.03363754,operator_bias,2
oracle_interventional_selector,mobile_place_policy,operator_bias_2,small_budget,combined_stress,1,96,0.42050000,0.77083333,0.81655420,0.84331667,0.04923886,0.05408008,0.03290510,0.14471200,0.05391289,0.03391278,operator_bias,2
oracle_interventional_selector,mobile_place_policy,operator_bias_2,small_budget,combined_stress,2,96,0.42050000,0.80208333,0.85720795,0.84419867,0.05000686,0.04566376,0.03235545,0.14520800,0.04028219,0.03442814,operator_bias,2
oracle_interventional_selector,mobile_place_policy,operator_bias_2,small_budget,combined_stress,3,96,0.42050000,0.82291667,0.88473414,0.84508067,0.05077486,0.04556394,0.02448828,0.14570400,0.03840548,0.03494350,operator_bias,2
oracle_interventional_selector,mobile_place_policy,operator_bias_2,small_budget,combined_stress,4,96,0.42050000,0.81250000,0.87231255,0.84596267,0.05154286,0.04640163,0.02524387,0.14620000,0.04033502,0.03545886,operator_bias,2
oracle_interventional_selector,mobile_place_policy,operator_bias_2,small_budget,combined_stress,5,96,0.42050000,0.79166667,0.84876280,0.84684467,0.05231086,0.04755181,0.02620570,0.14669600,0.04353331,0.03597422,operator_bias,2
oracle_interventional_selector,mobile_place_policy,operator_bias_2,small_budget,combined_stress,6,96,0.42050000,0.77083333,0.82521304,0.84772667,0.05307886,0.04870200,0.02716754,0.14719200,0.04673160,0.03648958,operator_bias,2
oracle_interventional_selector,mobile_place_policy,operator_bias_2,small_budget,combined_stress,7,96,0.42050000,0.82291667,0.88084109,0.84860867,0.05384686,0.04766468,0.02668562,0.14768800,0.04104864,0.02900094,operator_bias,2
