method,split,regime,task,seed,episodes,success_rate,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,calibration_error
oracle_interventional_selector,small_budget,iid_mechanisms,force_limited_twist_policy,6,84,0.833333,0.750346,0.045741,0.026277,0.020783,0.163525,0.033005
oracle_interventional_selector,small_budget,color_mechanism_confound,contact_grasp_policy,0,84,0.857143,0.728047,0.049143,0.031002,0.015325,0.164772,0.036774
oracle_interventional_selector,small_budget,color_mechanism_confound,contact_grasp_policy,1,84,0.797619,0.728951,0.049833,0.033277,0.017128,0.165811,0.037233
oracle_interventional_selector,small_budget,color_mechanism_confound,contact_grasp_policy,2,84,0.845238,0.729855,0.050523,0.024333,0.016116,0.165779,0.037692
oracle_interventional_selector,small_budget,color_mechanism_confound,contact_grasp_policy,3,84,0.857143,0.730759,0.051213,0.024465,0.016361,0.166104,0.038151
oracle_interventional_selector,small_budget,color_mechanism_confound,contact_grasp_policy,4,84,0.785714,0.731663,0.051903,0.027096,0.018424,0.167262,0.038610
oracle_interventional_selector,small_budget,color_mechanism_confound,contact_grasp_policy,5,84,0.821429,0.732567,0.052593,0.026514,0.018151,0.167349,0.039069
oracle_interventional_selector,small_budget,color_mechanism_confound,contact_grasp_policy,6,84,0.821429,0.733471,0.053283,0.027003,0.018657,0.167793,0.039529
oracle_interventional_selector,small_budget,color_mechanism_confound,peg_search_policy,0,84,0.702381,0.706119,0.047243,0.031757,0.019895,0.170513,0.039554
oracle_interventional_selector,small_budget,color_mechanism_confound,peg_search_policy,1,84,0.761905,0.706999,0.047915,0.030447,0.019090,0.170350,0.040001
oracle_interventional_selector,small_budget,color_mechanism_confound,peg_search_policy,2,84,0.880952,0.707879,0.048587,0.027352,0.016987,0.169591,0.040447
oracle_interventional_selector,small_budget,color_mechanism_confound,peg_search_policy,3,84,0.833333,0.708759,0.049259,0.029256,0.018517,0.170499,0.040894
oracle_interventional_selector,small_budget,color_mechanism_confound,peg_search_policy,4,84,0.750000,0.709639,0.049931,0.032232,0.020825,0.171765,0.041341
oracle_interventional_selector,small_budget,color_mechanism_confound,peg_search_policy,5,84,0.821429,0.710519,0.050603,0.030564,0.019760,0.171482,0.033784
oracle_interventional_selector,small_budget,color_mechanism_confound,peg_search_policy,6,84,0.797619,0.711399,0.051275,0.031754,0.020772,0.172153,0.034230
oracle_interventional_selector,small_budget,color_mechanism_confound,deformable_pull_policy,0,84,0.785714,0.742561,0.054997,0.034253,0.019458,0.166269,0.038453
oracle_interventional_selector,small_budget,color_mechanism_confound,deformable_pull_policy,1,84,0.702381,0.743481,0.055699,0.029247,0.021309,0.167554,0.038920
oracle_interventional_selector,small_budget,color_mechanism_confound,deformable_pull_policy,2,84,0.785714,0.744401,0.056401,0.027245,0.020006,0.167173,0.039387
oracle_interventional_selector,small_budget,color_mechanism_confound,deformable_pull_policy,3,84,0.761905,0.745321,0.045097,0.027676,0.020573,0.167863,0.039662
oracle_interventional_selector,small_budget,color_mechanism_confound,deformable_pull_policy,4,84,0.690476,0.746241,0.045799,0.030317,0.022644,0.169029,0.040129
oracle_interventional_selector,small_budget,color_mechanism_confound,deformable_pull_policy,5,84,0.750000,0.747161,0.046501,0.029029,0.021861,0.168886,0.040597
oracle_interventional_selector,small_budget,color_mechanism_confound,deformable_pull_policy,6,84,0.642857,0.748081,0.047203,0.032740,0.024711,0.170410,0.041064
oracle_interventional_selector,small_budget,color_mechanism_confound,mobile_place_policy,0,84,0.678571,0.726100,0.051963,0.032666,0.022103,0.170664,0.040361
oracle_interventional_selector,small_budget,color_mechanism_confound,mobile_place_policy,1,84,0.726190,0.726996,0.052647,0.031722,0.021566,0.170628,0.040816
oracle_interventional_selector,small_budget,color_mechanism_confound,mobile_place_policy,2,84,0.797619,0.727892,0.053331,0.030064,0.020510,0.170354,0.041271
oracle_interventional_selector,small_budget,color_mechanism_confound,mobile_place_policy,3,84,0.773810,0.728788,0.054015,0.031263,0.021530,0.171032,0.033722
oracle_interventional_selector,small_budget,color_mechanism_confound,mobile_place_policy,4,84,0.821429,0.729684,0.054699,0.030319,0.020993,0.170996,0.034177
oracle_interventional_selector,small_budget,color_mechanism_confound,mobile_place_policy,5,84,0.726190,0.730580,0.055383,0.033660,0.023570,0.172388,0.034632
oracle_interventional_selector,small_budget,color_mechanism_confound,mobile_place_policy,6,84,0.821429,0.731476,0.056067,0.031287,0.021995,0.171876,0.035087
oracle_interventional_selector,small_budget,color_mechanism_confound,force_limited_twist_policy,0,84,0.845238,0.737973,0.048663,0.028632,0.017892,0.170228,0.036700
oracle_interventional_selector,small_budget,color_mechanism_confound,force_limited_twist_policy,1,84,0.726190,0.738925,0.049389,0.032719,0.021020,0.171887,0.037183
oracle_interventional_selector,small_budget,color_mechanism_confound,force_limited_twist_policy,2,84,0.797619,0.739877,0.050115,0.031091,0.019995,0.171641,0.037667
oracle_interventional_selector,small_budget,color_mechanism_confound,force_limited_twist_policy,3,84,0.750000,0.740829,0.050841,0.033035,0.021566,0.172585,0.038150
oracle_interventional_selector,small_budget,color_mechanism_confound,force_limited_twist_policy,4,84,0.821429,0.741781,0.051567,0.031407,0.020541,0.172338,0.038634
oracle_interventional_selector,small_budget,color_mechanism_confound,force_limited_twist_policy,5,84,0.797619,0.742733,0.052293,0.032637,0.021592,0.173045,0.039118
oracle_interventional_selector,small_budget,color_mechanism_confound,force_limited_twist_policy,6,84,0.833333,0.743685,0.053019,0.032080,0.021346,0.165151,0.039601
oracle_interventional_selector,small_budget,material_shift,contact_grasp_policy,0,84,0.809524,0.737570,0.046928,0.031975,0.022090,0.172414,0.039891
oracle_interventional_selector,small_budget,material_shift,contact_grasp_policy,1,84,0.797619,0.722386,0.047558,0.032777,0.022811,0.172937,0.040309
oracle_interventional_selector,small_budget,material_shift,contact_grasp_policy,2,84,0.916667,0.723210,0.048188,0.029650,0.020676,0.172150,0.040727
oracle_interventional_selector,small_budget,material_shift,contact_grasp_policy,3,84,0.809524,0.724034,0.048818,0.033309,0.023473,0.173626,0.041145
oracle_interventional_selector,small_budget,material_shift,contact_grasp_policy,4,84,0.869048,0.724858,0.049448,0.031969,0.014632,0.173434,0.041563
oracle_interventional_selector,small_budget,material_shift,contact_grasp_policy,5,84,0.833333,0.725682,0.050078,0.033485,0.015871,0.166191,0.041981
oracle_interventional_selector,small_budget,material_shift,contact_grasp_policy,6,84,0.845238,0.726506,0.050708,0.033573,0.016072,0.166476,0.042399
oracle_interventional_selector,small_budget,material_shift,peg_search_policy,0,84,0.714286,0.711066,0.053601,0.037218,0.023751,0.167267,0.040520
oracle_interventional_selector,small_budget,material_shift,peg_search_policy,1,84,0.809524,0.711866,0.054213,0.034792,0.022123,0.166707,0.040925
oracle_interventional_selector,small_budget,material_shift,peg_search_policy,2,84,0.821429,0.712666,0.054825,0.026863,0.021830,0.166980,0.041331
oracle_interventional_selector,small_budget,material_shift,peg_search_policy,3,84,0.738095,0.697458,0.055437,0.029795,0.024094,0.168205,0.041737
oracle_interventional_selector,small_budget,material_shift,peg_search_policy,4,84,0.857143,0.698258,0.056049,0.026655,0.021946,0.167407,0.042143
oracle_interventional_selector,small_budget,material_shift,peg_search_policy,5,84,0.821429,0.699058,0.056661,0.028158,0.023172,0.168156,0.034545
oracle_interventional_selector,small_budget,material_shift,peg_search_policy,6,84,0.738095,0.699858,0.057273,0.031090,0.017432,0.169381,0.034950
oracle_interventional_selector,small_budget,material_shift,deformable_pull_policy,0,84,0.678571,0.736324,0.052967,0.037148,0.019655,0.174630,0.041696
oracle_interventional_selector,small_budget,material_shift,deformable_pull_policy,1,84,0.690476,0.737164,0.053609,0.037244,0.019865,0.174923,0.042122
oracle_interventional_selector,small_budget,material_shift,deformable_pull_policy,2,84,0.738095,0.738004,0.054251,0.036269,0.019297,0.166855,0.042549
oracle_interventional_selector,small_budget,material_shift,deformable_pull_policy,3,84,0.750000,0.738844,0.054893,0.036366,0.019507,0.167148,0.034971
oracle_interventional_selector,small_budget,material_shift,deformable_pull_policy,4,84,0.785714,0.739684,0.055535,0.035748,0.019198,0.167203,0.035397
oracle_interventional_selector,small_budget,material_shift,deformable_pull_policy,5,84,0.750000,0.740524,0.056177,0.029270,0.019966,0.167972,0.035823
oracle_interventional_selector,small_budget,material_shift,deformable_pull_policy,6,84,0.750000,0.741364,0.056819,0.029723,0.020436,0.168384,0.036250
oracle_interventional_selector,small_budget,material_shift,mobile_place_policy,0,84,0.797619,0.714806,0.058147,0.034785,0.023494,0.166231,0.041208
oracle_interventional_selector,small_budget,material_shift,mobile_place_policy,1,84,0.809524,0.715622,0.046765,0.034088,0.023224,0.166512,0.041430
oracle_interventional_selector,small_budget,material_shift,mobile_place_policy,2,84,0.809524,0.716438,0.047389,0.034529,0.015676,0.166912,0.041844
oracle_interventional_selector,small_budget,material_shift,mobile_place_policy,3,84,0.761905,0.717254,0.048013,0.028394,0.016690,0.167789,0.042258
oracle_interventional_selector,small_budget,material_shift,mobile_place_policy,4,84,0.761905,0.718070,0.048637,0.028834,0.017146,0.168189,0.034668
oracle_interventional_selector,small_budget,material_shift,mobile_place_policy,5,84,0.833333,0.718886,0.049261,0.027132,0.016045,0.167874,0.035082
oracle_interventional_selector,small_budget,material_shift,mobile_place_policy,6,84,0.797619,0.719702,0.049885,0.028644,0.017280,0.168631,0.035496
oracle_interventional_selector,small_budget,material_shift,force_limited_twist_policy,0,84,0.833333,0.727671,0.055592,0.027219,0.022212,0.167601,0.038054
oracle_interventional_selector,small_budget,material_shift,force_limited_twist_policy,1,84,0.797619,0.728543,0.056258,0.028762,0.023478,0.168386,0.038497
oracle_interventional_selector,small_budget,material_shift,force_limited_twist_policy,2,84,0.833333,0.729415,0.056924,0.028162,0.015183,0.168457,0.038940
oracle_interventional_selector,small_budget,material_shift,force_limited_twist_policy,3,84,0.797619,0.730287,0.057590,0.029705,0.016450,0.169242,0.039382
oracle_interventional_selector,small_budget,material_shift,force_limited_twist_policy,4,84,0.785714,0.731159,0.058256,0.030533,0.017197,0.169789,0.039825
oracle_interventional_selector,small_budget,material_shift,force_limited_twist_policy,5,84,0.773810,0.732031,0.046916,0.030581,0.017477,0.170336,0.040076
oracle_interventional_selector,small_budget,material_shift,force_limited_twist_policy,6,84,0.785714,0.732903,0.047582,0.030695,0.017705,0.170645,0.040518
oracle_interventional_selector,small_budget,operator_bias_shift,contact_grasp_policy,0,84,0.809524,0.731507,0.053210,0.036697,0.020766,0.167022,0.036943
oracle_interventional_selector,small_budget,operator_bias_shift,contact_grasp_policy,1,84,0.880952,0.732371,0.053870,0.035021,0.019692,0.166732,0.037382
oracle_interventional_selector,small_budget,operator_bias_shift,contact_grasp_policy,2,84,0.797619,0.733235,0.054530,0.029984,0.021511,0.167989,0.037820
oracle_interventional_selector,small_budget,operator_bias_shift,contact_grasp_policy,3,84,0.869048,0.734099,0.055190,0.028308,0.020437,0.167699,0.038259
oracle_interventional_selector,small_budget,operator_bias_shift,contact_grasp_policy,4,84,0.809524,0.734963,0.055850,0.030561,0.022218,0.168718,0.038698
oracle_interventional_selector,small_budget,operator_bias_shift,contact_grasp_policy,5,84,0.797619,0.719819,0.056510,0.031385,0.022961,0.169261,0.039136
oracle_interventional_selector,small_budget,operator_bias_shift,contact_grasp_policy,6,84,0.821429,0.720683,0.057170,0.031137,0.022925,0.169447,0.039575
oracle_interventional_selector,small_budget,operator_bias_shift,peg_search_policy,0,84,0.773810,0.707291,0.049594,0.032625,0.021461,0.170429,0.038551
oracle_interventional_selector,small_budget,operator_bias_shift,peg_search_policy,1,84,0.785714,0.708131,0.050236,0.032722,0.021671,0.170722,0.038978
oracle_interventional_selector,small_budget,operator_bias_shift,peg_search_policy,2,84,0.785714,0.708971,0.050878,0.033176,0.022141,0.171134,0.039404
oracle_interventional_selector,small_budget,operator_bias_shift,peg_search_policy,3,84,0.785714,0.709811,0.051520,0.033629,0.022611,0.171546,0.039830
oracle_interventional_selector,small_budget,operator_bias_shift,peg_search_policy,4,84,0.880952,0.710651,0.052162,0.031226,0.021004,0.171006,0.040257
oracle_interventional_selector,small_budget,operator_bias_shift,peg_search_policy,5,84,0.738095,0.695483,0.052804,0.035965,0.024588,0.172846,0.040683
oracle_interventional_selector,small_budget,operator_bias_shift,peg_search_policy,6,84,0.797619,0.696323,0.053446,0.034633,0.023760,0.172663,0.041109
oracle_interventional_selector,small_budget,operator_bias_shift,deformable_pull_policy,0,84,0.833333,0.738141,0.053154,0.032767,0.018416,0.171631,0.042591
oracle_interventional_selector,small_budget,operator_bias_shift,deformable_pull_policy,1,84,0.773810,0.739021,0.053826,0.035028,0.020205,0.172658,0.043038
oracle_interventional_selector,small_budget,operator_bias_shift,deformable_pull_policy,2,84,0.702381,0.739901,0.054498,0.037647,0.022255,0.173805,0.043485
oracle_interventional_selector,small_budget,operator_bias_shift,deformable_pull_policy,3,84,0.809524,0.740781,0.055170,0.034908,0.020411,0.173165,0.035927
oracle_interventional_selector,small_budget,operator_bias_shift,deformable_pull_policy,4,84,0.761905,0.741661,0.055842,0.036813,0.021941,0.174073,0.036374
oracle_interventional_selector,small_budget,operator_bias_shift,deformable_pull_policy,5,84,0.702381,0.742541,0.056514,0.039074,0.023731,0.175101,0.036821
oracle_interventional_selector,small_budget,operator_bias_shift,deformable_pull_policy,6,84,0.809524,0.743421,0.057186,0.036335,0.021887,0.174461,0.037268
oracle_interventional_selector,small_budget,operator_bias_shift,mobile_place_policy,0,84,0.833333,0.719151,0.060229,0.035363,0.018259,0.173691,0.043397
oracle_interventional_selector,small_budget,operator_bias_shift,mobile_place_policy,1,84,0.821429,0.720007,0.060883,0.036183,0.018997,0.174230,0.035828
oracle_interventional_selector,small_budget,operator_bias_shift,mobile_place_policy,2,84,0.869048,0.720863,0.049531,0.034436,0.017971,0.174174,0.036070
oracle_interventional_selector,small_budget,operator_bias_shift,mobile_place_policy,3,84,0.750000,0.721719,0.050185,0.038470,0.021045,0.167780,0.036505
oracle_interventional_selector,small_budget,operator_bias_shift,mobile_place_policy,4,84,0.809524,0.722575,0.050839,0.037147,0.020226,0.167605,0.036939
oracle_interventional_selector,small_budget,operator_bias_shift,mobile_place_policy,5,84,0.773810,0.723431,0.051493,0.030677,0.021003,0.168382,0.037373
oracle_interventional_selector,small_budget,operator_bias_shift,mobile_place_policy,6,84,0.809524,0.724287,0.052147,0.030068,0.020703,0.168445,0.037808
oracle_interventional_selector,small_budget,operator_bias_shift,force_limited_twist_policy,0,84,0.738095,0.731520,0.057302,0.039458,0.020035,0.168118,0.039990
oracle_interventional_selector,small_budget,operator_bias_shift,force_limited_twist_policy,1,84,0.750000,0.732432,0.057998,0.031590,0.019805,0.168447,0.040453
oracle_interventional_selector,small_budget,operator_bias_shift,force_limited_twist_policy,2,84,0.809524,0.733344,0.058694,0.030297,0.019018,0.168300,0.040916
oracle_interventional_selector,small_budget,operator_bias_shift,force_limited_twist_policy,3,84,0.857143,0.734256,0.059390,0.029362,0.018490,0.168272,0.041379
oracle_interventional_selector,small_budget,operator_bias_shift,force_limited_twist_policy,4,84,0.761905,0.735168,0.060086,0.032712,0.021076,0.169672,0.041842
oracle_interventional_selector,small_budget,operator_bias_shift,force_limited_twist_policy,5,84,0.761905,0.736080,0.060782,0.033206,0.021586,0.170120,0.042305
oracle_interventional_selector,small_budget,operator_bias_shift,force_limited_twist_policy,6,84,0.797619,0.736992,0.049472,0.031847,0.020850,0.170211,0.042577
oracle_interventional_selector,small_budget,rare_contact_mechanism,contact_grasp_policy,0,84,0.833333,0.732172,0.059450,0.035904,0.021596,0.174353,0.037955
