split,regime,task,seed,episodes,success_rate,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,calibration_error,ablation,interpretation
combined_stress,material_shift,force_limited_twist_policy,5,84,0.654762,0.549749,0.261535,0.109563,0.073948,0.195110,0.072312,classifier_only_selection,predictive classifier replaces causal score
combined_stress,material_shift,force_limited_twist_policy,6,84,0.630952,0.550605,0.262189,0.110740,0.074946,0.195768,0.072747,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,contact_grasp_policy,0,84,0.547619,0.535176,0.270788,0.121069,0.073429,0.202062,0.078045,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,contact_grasp_policy,1,84,0.642857,0.536024,0.271436,0.118670,0.071827,0.201526,0.078475,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,contact_grasp_policy,2,84,0.500000,0.536872,0.272084,0.123413,0.075416,0.203370,0.078905,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,contact_grasp_policy,3,84,0.654762,0.537720,0.272732,0.119229,0.072516,0.202239,0.071332,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,contact_grasp_policy,4,84,0.666667,0.538568,0.273380,0.119330,0.072731,0.194532,0.071762,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,contact_grasp_policy,5,84,0.583333,0.539416,0.274028,0.122288,0.075022,0.195781,0.072192,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,contact_grasp_policy,6,84,0.630952,0.540264,0.262670,0.112533,0.073510,0.195721,0.072431,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,peg_search_policy,0,84,0.535714,0.516661,0.270776,0.119261,0.076655,0.199847,0.074295,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,peg_search_policy,1,84,0.440476,0.517485,0.271406,0.122563,0.079191,0.201203,0.074714,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,peg_search_policy,2,84,0.535714,0.518309,0.272036,0.120151,0.077576,0.200655,0.075132,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,peg_search_policy,3,84,0.511905,0.519133,0.272666,0.121310,0.078556,0.201297,0.075550,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,peg_search_policy,4,84,0.583333,0.519957,0.273296,0.119612,0.077459,0.200987,0.075968,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,peg_search_policy,5,84,0.595238,0.520781,0.261920,0.118920,0.077194,0.201272,0.076194,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,peg_search_policy,6,84,0.666667,0.505597,0.262550,0.117222,0.076097,0.200961,0.076612,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,deformable_pull_policy,0,84,0.488095,0.554414,0.268972,0.117948,0.079161,0.198071,0.074267,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,deformable_pull_policy,1,84,0.523810,0.555278,0.269632,0.117344,0.078866,0.198138,0.074706,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,deformable_pull_policy,2,84,0.511905,0.540134,0.270292,0.118168,0.079608,0.198681,0.075144,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,deformable_pull_policy,3,84,0.511905,0.540998,0.270952,0.118635,0.080091,0.199105,0.075583,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,deformable_pull_policy,4,84,0.476190,0.541862,0.271612,0.120173,0.073349,0.199886,0.076021,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,deformable_pull_policy,5,84,0.428571,0.542726,0.272272,0.122069,0.074870,0.200786,0.076460,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,deformable_pull_policy,6,84,0.607143,0.543590,0.272932,0.117178,0.071460,0.199424,0.076899,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,mobile_place_policy,0,84,0.559524,0.525157,0.267249,0.120525,0.071959,0.201910,0.077375,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,mobile_place_policy,1,84,0.535714,0.525997,0.267891,0.121693,0.072947,0.202560,0.077801,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,mobile_place_policy,2,84,0.452381,0.526837,0.268533,0.124647,0.075234,0.203805,0.078228,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,mobile_place_policy,3,84,0.559524,0.527677,0.269175,0.121887,0.073368,0.203146,0.078654,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,mobile_place_policy,4,84,0.666667,0.528517,0.269817,0.119126,0.071502,0.194482,0.071076,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,mobile_place_policy,5,84,0.547619,0.529357,0.270459,0.123151,0.074567,0.196085,0.071503,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,mobile_place_policy,6,84,0.607143,0.530197,0.271101,0.113815,0.073259,0.195902,0.071929,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,force_limited_twist_policy,0,84,0.666667,0.540694,0.267430,0.112447,0.070766,0.196148,0.075886,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,force_limited_twist_policy,1,84,0.595238,0.541590,0.268114,0.115074,0.072824,0.197302,0.076341,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,force_limited_twist_policy,2,84,0.678571,0.542486,0.268798,0.113059,0.071508,0.196909,0.076796,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,force_limited_twist_policy,3,84,0.595238,0.543382,0.269482,0.116043,0.073826,0.198182,0.077251,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,force_limited_twist_policy,4,84,0.500000,0.544278,0.270166,0.119385,0.076403,0.199575,0.077706,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,force_limited_twist_policy,5,84,0.523810,0.545174,0.270850,0.119155,0.076385,0.199777,0.078161,classifier_only_selection,predictive classifier replaces causal score
combined_stress,operator_bias_shift,force_limited_twist_policy,6,84,0.583333,0.546070,0.271534,0.117854,0.075588,0.199621,0.078616,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,contact_grasp_policy,0,84,0.678571,0.531201,0.275465,0.114640,0.069404,0.197997,0.076711,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,contact_grasp_policy,1,84,0.559524,0.532073,0.276131,0.118683,0.072487,0.199616,0.077154,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,contact_grasp_policy,2,84,0.583333,0.532945,0.276797,0.118440,0.072456,0.199806,0.077597,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,contact_grasp_policy,3,84,0.583333,0.533817,0.265457,0.118131,0.072476,0.200234,0.077847,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,contact_grasp_policy,4,84,0.559524,0.534689,0.266123,0.119316,0.073483,0.200900,0.078290,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,contact_grasp_policy,5,84,0.571429,0.535561,0.266789,0.119430,0.073711,0.201209,0.078733,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,contact_grasp_policy,6,84,0.630952,0.536433,0.267455,0.118116,0.072901,0.201042,0.079175,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,peg_search_policy,0,84,0.595238,0.504454,0.269279,0.118462,0.078068,0.200384,0.076752,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,peg_search_policy,1,84,0.583333,0.505302,0.269927,0.119277,0.078801,0.200919,0.077182,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,peg_search_policy,2,84,0.571429,0.506150,0.270575,0.120093,0.071531,0.201455,0.077612,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,peg_search_policy,3,84,0.571429,0.506998,0.271223,0.120551,0.072005,0.201871,0.078043,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,peg_search_policy,4,84,0.500000,0.507846,0.271871,0.123152,0.074037,0.203001,0.078473,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,peg_search_policy,5,84,0.559524,0.508694,0.272519,0.121824,0.073213,0.202822,0.078903,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,peg_search_policy,6,84,0.630952,0.509542,0.273167,0.120139,0.072130,0.202523,0.079334,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,deformable_pull_policy,0,84,0.571429,0.539159,0.277195,0.123547,0.079298,0.196846,0.075355,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,deformable_pull_policy,1,84,0.488095,0.540047,0.265867,0.117742,0.072660,0.198116,0.075614,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,deformable_pull_policy,2,84,0.523810,0.540935,0.266545,0.117151,0.072378,0.198194,0.076064,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,deformable_pull_policy,3,84,0.523810,0.541823,0.267223,0.117631,0.072874,0.198630,0.076515,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,deformable_pull_policy,4,84,0.583333,0.542711,0.267901,0.116326,0.072073,0.198471,0.076966,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,deformable_pull_policy,5,84,0.583333,0.543599,0.268579,0.116806,0.072570,0.198907,0.077417,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,deformable_pull_policy,6,84,0.440476,0.544487,0.269257,0.121571,0.076181,0.200772,0.077868,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,mobile_place_policy,0,84,0.488095,0.533830,0.269405,0.118324,0.078471,0.198189,0.074322,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,mobile_place_policy,1,84,0.630952,0.534694,0.270065,0.114506,0.075840,0.197184,0.074760,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,mobile_place_policy,2,84,0.547619,0.535558,0.270725,0.117473,0.078139,0.198442,0.075199,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,mobile_place_policy,3,84,0.595238,0.520414,0.271385,0.116511,0.077584,0.198389,0.075637,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,mobile_place_policy,4,84,0.630952,0.521278,0.272045,0.115906,0.077289,0.198456,0.076076,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,mobile_place_policy,5,84,0.583333,0.522142,0.272705,0.117802,0.078810,0.199356,0.076514,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,mobile_place_policy,6,84,0.547619,0.523006,0.273365,0.119340,0.072068,0.200138,0.076953,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,force_limited_twist_policy,0,84,0.690476,0.536263,0.271764,0.116986,0.069301,0.200931,0.074320,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,force_limited_twist_policy,1,84,0.642857,0.537183,0.272466,0.118913,0.070854,0.201859,0.074787,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,force_limited_twist_policy,2,84,0.619048,0.538103,0.273168,0.120125,0.071887,0.202549,0.075254,classifier_only_selection,predictive classifier replaces causal score
combined_stress,rare_contact_mechanism,force_limited_twist_policy,3,84,0.571429,0.539023,0.273870,0.122051,0.073440,0.203477,0.075721,classifier_only_selection,predictive classifier replaces causal score
