method,task,regime,budget,split,seed,episodes,stress,success_rate,utility,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,regret,calibration_error,ablation,ablation_note
failure_only_selector,contact_grasp_policy,rare_contact_mechanism,medium_budget,combined_stress,5,96,0.43994000,0.59375000,0.40281521,0.64204212,0.22040534,0.12502474,0.07469220,0.18449504,0.15182304,0.07750571,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,rare_contact_mechanism,medium_budget,combined_stress,6,96,0.43994000,0.63541667,0.44603446,0.64292412,0.22117334,0.12429993,0.07441654,0.18499104,0.14740883,0.07802107,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,rare_contact_mechanism,medium_budget,combined_stress,7,96,0.43994000,0.58333333,0.38601306,0.62979912,0.22194134,0.12638761,0.07599712,0.18548704,0.15497365,0.07853643,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,rare_contact_mechanism,medium_budget,combined_stress,8,96,0.43994000,0.50000000,0.29569430,0.63068112,0.22270934,0.12941279,0.07819646,0.18598304,0.16578444,0.07905179,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,rare_contact_mechanism,medium_budget,combined_stress,9,96,0.43994000,0.57291667,0.37229804,0.63156312,0.22347734,0.12775048,0.07730204,0.18647904,0.15756398,0.07956715,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,rare_contact_mechanism,small_budget,combined_stress,0,96,0.46244000,0.56250000,0.35989098,0.62978412,0.22379714,0.12944113,0.07765374,0.18449104,0.15856597,0.08057754,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,rare_contact_mechanism,small_budget,combined_stress,1,96,0.46244000,0.52083333,0.31409517,0.63065912,0.22455914,0.13121209,0.07902371,0.18498304,0.16429652,0.08108878,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,rare_contact_mechanism,small_budget,combined_stress,2,96,0.46244000,0.52083333,0.31281203,0.63153412,0.22532114,0.13173304,0.07956868,0.18547504,0.16495207,0.08160002,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,rare_contact_mechanism,small_budget,combined_stress,3,96,0.46244000,0.54166667,0.33378523,0.63240912,0.22608314,0.13162900,0.07970116,0.18596704,0.16307012,0.08211126,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,rare_contact_mechanism,small_budget,combined_stress,4,96,0.46244000,0.53125000,0.32137392,0.63328412,0.22684514,0.13246246,0.08045238,0.18645904,0.16499441,0.08262250,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,rare_contact_mechanism,small_budget,combined_stress,5,96,0.46244000,0.62500000,0.42680756,0.63415912,0.22760714,0.13017091,0.07113710,0.18695104,0.15423121,0.08313374,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,rare_contact_mechanism,small_budget,combined_stress,6,96,0.46244000,0.59375000,0.39810130,0.63503412,0.22836914,0.12362537,0.07182059,0.18744304,0.15821277,0.08364498,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,rare_contact_mechanism,small_budget,combined_stress,7,96,0.46244000,0.55208333,0.35490680,0.63590912,0.22913114,0.12539632,0.07319056,0.18793504,0.15393832,0.08415622,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,rare_contact_mechanism,small_budget,combined_stress,8,96,0.46244000,0.60416667,0.40926449,0.63678412,0.22989314,0.12435478,0.07270428,0.18842704,0.14825011,0.08466746,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,rare_contact_mechanism,small_budget,combined_stress,9,96,0.46244000,0.55208333,0.35935957,0.63765912,0.21864914,0.12598201,0.07403702,0.18891904,0.15468177,0.07693458,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,intervention_gap,medium_budget,combined_stress,0,96,0.47964000,0.57291667,0.36714238,0.62769372,0.23589524,0.12597156,0.07767343,0.18343424,0.15759583,0.08333550,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,intervention_gap,medium_budget,combined_stress,1,96,0.47964000,0.55208333,0.34939274,0.62853372,0.22462124,0.12664015,0.07836561,0.18390624,0.16019502,0.08358602,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,intervention_gap,medium_budget,combined_stress,2,96,0.47964000,0.53125000,0.32590469,0.62937372,0.22535324,0.12776496,0.07930128,0.18437824,0.16336184,0.08407666,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,intervention_gap,medium_budget,combined_stress,3,96,0.47964000,0.38541667,0.16887864,0.63021372,0.22608524,0.13263978,0.08271194,0.18485024,0.18175367,0.08456730,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,intervention_gap,medium_budget,combined_stress,4,96,0.47964000,0.56250000,0.35682575,0.63105372,0.22681724,0.12782709,0.07972886,0.18532224,0.16081425,0.08505794,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,intervention_gap,medium_budget,combined_stress,5,96,0.47964000,0.55208333,0.34574651,0.63189372,0.22754924,0.12863941,0.08045827,0.18579424,0.16271233,0.07754458,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,intervention_gap,medium_budget,combined_stress,6,96,0.47964000,0.60416667,0.40671890,0.63273372,0.22828124,0.12757673,0.07194619,0.18626624,0.15699791,0.07803522,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,intervention_gap,medium_budget,combined_stress,7,96,0.47964000,0.59375000,0.39435902,0.63357372,0.22901324,0.12838904,0.07267560,0.18673824,0.15889599,0.07852586,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,intervention_gap,medium_budget,combined_stress,8,96,0.47964000,0.55208333,0.35121593,0.63441372,0.22974524,0.13013886,0.07402377,0.18721024,0.15459532,0.07901650,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,intervention_gap,medium_budget,combined_stress,9,96,0.47964000,0.59375000,0.39601764,0.63525372,0.23047724,0.12938867,0.07372193,0.17967824,0.15014965,0.07950714,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,intervention_gap,small_budget,combined_stress,0,96,0.50214000,0.59375000,0.39220669,0.63822072,0.23486504,0.12562941,0.07634436,0.18840624,0.15295786,0.08331090,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,intervention_gap,small_budget,combined_stress,1,96,0.50214000,0.59375000,0.39098526,0.63905372,0.23559104,0.12612500,0.07686316,0.18887424,0.15358195,0.08379742,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,intervention_gap,small_budget,combined_stress,2,96,0.50214000,0.53125000,0.31990768,0.62587972,0.23631704,0.12849559,0.07861946,0.18934224,0.16237881,0.08428394,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,intervention_gap,small_budget,combined_stress,3,96,0.50214000,0.44791667,0.22966091,0.62671272,0.23704304,0.13149118,0.08078827,0.18981024,0.17315290,0.08477046,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,intervention_gap,small_budget,combined_stress,4,96,0.50214000,0.57291667,0.36197748,0.62754572,0.23776904,0.12823676,0.07883207,0.19027824,0.15855198,0.08525698,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,intervention_gap,small_budget,combined_stress,5,96,0.50214000,0.56250000,0.34962788,0.62837872,0.23849504,0.12904485,0.07955712,0.19074624,0.16044482,0.08574350,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,intervention_gap,small_budget,combined_stress,6,96,0.50214000,0.50000000,0.28737586,0.62921172,0.22721504,0.13095921,0.08106994,0.19121424,0.16811376,0.08598990,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,intervention_gap,small_budget,combined_stress,7,96,0.50214000,0.59375000,0.38758857,0.63004472,0.22794104,0.12864230,0.07973250,0.19168224,0.15731910,0.07847242,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,intervention_gap,small_budget,combined_stress,8,96,0.50214000,0.51041667,0.29734180,0.63087772,0.22866704,0.13163789,0.08190130,0.19215024,0.16809318,0.07895894,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,intervention_gap,small_budget,combined_stress,9,96,0.50214000,0.66666667,0.46960615,0.63171072,0.22939304,0.12744598,0.07132235,0.19261824,0.14968602,0.07944546,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,counterfactual_missing,medium_budget,combined_stress,0,96,0.50808000,0.56250000,0.35199466,0.63028584,0.24042925,0.13340019,0.07390818,0.18180528,0.16315689,0.08502779,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,counterfactual_missing,medium_budget,combined_stress,1,96,0.50808000,0.52083333,0.31452829,0.63116784,0.22919125,0.13471915,0.07503903,0.18230128,0.15832004,0.08530303,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,counterfactual_missing,medium_budget,combined_stress,2,96,0.50808000,0.48958333,0.28581174,0.63204984,0.22995925,0.12817783,0.07572688,0.18279728,0.16230684,0.08581839,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,counterfactual_missing,medium_budget,combined_stress,3,96,0.50808000,0.47916667,0.27339015,0.63293184,0.23072725,0.12901552,0.07648246,0.18329328,0.16423638,0.08633375,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,counterfactual_missing,medium_budget,combined_stress,4,96,0.50808000,0.55208333,0.35127454,0.63381384,0.23149525,0.12735320,0.07558805,0.18378928,0.15601592,0.07884511,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,counterfactual_missing,medium_budget,combined_stress,5,96,0.50808000,0.53125000,0.32772478,0.63469584,0.23226325,0.12850338,0.07654988,0.18428528,0.15921422,0.07936047,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,counterfactual_missing,medium_budget,combined_stress,6,96,0.50808000,0.51041667,0.30417503,0.63557784,0.23303125,0.12965357,0.07751172,0.18478128,0.16241251,0.07987583,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,counterfactual_missing,medium_budget,combined_stress,7,96,0.50808000,0.61458333,0.41416327,0.63645984,0.23379925,0.12705375,0.07599855,0.18527728,0.15038580,0.08039119,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,counterfactual_missing,medium_budget,combined_stress,8,96,0.50808000,0.56250000,0.35722901,0.63734184,0.23456725,0.12914144,0.07757914,0.18577328,0.15739034,0.08090655,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,counterfactual_missing,medium_budget,combined_stress,9,96,0.50808000,0.50000000,0.28607945,0.62421684,0.23533525,0.13154162,0.07936597,0.18626928,0.16622391,0.08142191,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,counterfactual_missing,small_budget,combined_stress,0,96,0.53058000,0.50000000,0.28327979,0.62243784,0.23565505,0.13291977,0.07951142,0.19228528,0.16595715,0.08243230,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,counterfactual_missing,small_budget,combined_stress,1,96,0.53058000,0.42708333,0.20409948,0.62331284,0.23641705,0.13562823,0.08150014,0.19277728,0.17549395,0.08294354,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,counterfactual_missing,small_budget,combined_stress,2,96,0.53058000,0.48958333,0.26958534,0.62418784,0.23717905,0.13427418,0.08080761,0.19326928,0.16853699,0.08345478,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,counterfactual_missing,small_budget,combined_stress,3,96,0.53058000,0.38541667,0.15854130,0.62506284,0.23794105,0.13792014,0.08341509,0.18575728,0.18188004,0.08396602,failure_only_selector,selects failures without causal disambiguation
failure_only_selector,contact_grasp_policy,counterfactual_missing,small_budget,combined_stress,4,96,0.53058000,0.52083333,0.30192432,0.62593784,0.23870305,0.13437860,0.08127881,0.18624928,0.16604184,0.08447726,failure_only_selector,selects failures without causal disambiguation
